"ID","Created Date","Updated Date","Owner","courts","Publish Date","Unpublish Date","Status"
"3ca68e04-0611-4674-af01-753bbfbb336f",2023-07-19T08:59:01Z,2023-07-19T08:59:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Courts Complex - 1 - Jharkhand - India",2023-07-19T08:59:01Z,,"PUBLISHED"
"3cb32d1c-08a1-4d86-a8b8-f138a133058b",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Sattur - Tamil Nadu - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"3ccbab41-6d8f-470f-92ba-a5c75f067b8c",2023-07-19T08:58:56Z,2023-07-19T08:58:56Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex - Thirthahalli - Karnataka - India",2023-07-19T08:58:56Z,,"PUBLISHED"
"3cf9b398-0fcb-4043-9d90-16e01a71084a",2023-07-19T08:59:03Z,2023-07-19T08:59:03Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Fatehgarh Sahib, District Consumer Disputes Redressal Commission - Punjab - India",2023-07-19T08:59:03Z,,"PUBLISHED"
"3d021d1c-5747-44dc-8d36-dc241260eaa7",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Collectorate Complex, Balasore - Odisha - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"3d115fac-43b1-442c-80cf-58dc37bf189b",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Savantwadi, Civil Court - Maharashtra - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"3d1d5c03-3eb3-4c66-ade8-a14d3edf875b",2023-07-19T08:58:50Z,2023-07-19T08:58:50Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Beohari Martand Ganj, Beohari M.P. - Madhya Pradesh - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"3d3f3c76-f1ab-4af8-86ae-66c1071467bd",2023-07-19T08:59:49Z,2023-07-19T08:59:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Warud, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:49Z,,"PUBLISHED"
"3d4112b2-32b7-473e-b2d8-620366668b43",2023-07-19T08:59:04Z,2023-07-19T08:59:04Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Gram Nyayalaya Mandal Court - Rajasthan - India",2023-07-19T08:59:04Z,,"PUBLISHED"
"3d76fa8e-77fb-446d-9606-a22697736122",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Kokrajhar District Consumer Disputes Redressal Commission - Assam - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"3d8fc108-e6a8-47fc-86aa-38f7db1c6f44",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court of Junior Civil Judge, Salur (Taluka) - Andhra Pradesh - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"3da7659f-f718-4ab5-a16b-a6f983932aaf",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Pushkar Court - Rajasthan - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"3dd15144-6d6a-43ee-bf45-5de8b700d9e8",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Deosar - Madhya Pradesh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"3df374ac-fb10-4e7d-929e-101e233dc5c1",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","D.J. Court Building Complex - 2 - Jharkhand - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"3e30721b-804c-4efe-8589-e0ccf5466e64",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Medak, III ADJ Complex - Telangana - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"3e878cbb-56fe-4839-be3a-f82e58f1e732",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Chamoli - Uttarakhand - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"3eca6da5-1eb0-4573-9ab2-876ed4c6b4c8",2023-07-19T08:59:07Z,2023-07-19T08:59:07Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Judicial Complex, Nakodar - Punjab - India",2023-07-19T08:59:07Z,,"PUBLISHED"
"3edc26fe-e3b9-4e96-920f-faab9c6fd132",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","High Court of Odisha - Odisha - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"3f166f54-0e11-4105-9e4d-95a6d2f7fcc8",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Garur - Uttarakhand - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"3f190c20-aeb5-4572-9bdd-378834561889",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Rosera - Bihar - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"3f217d98-a8a4-42d0-b198-b38832d5d43c",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Lawngtlai District Consumer Disputes Redressal Commission - Mizoram - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"3f40e4a8-ff96-4714-ad87-0d080a7becfb",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Hilsa - Bihar - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"3f55928a-4fb1-4e11-adb7-25827b558f2e",2023-07-19T08:59:51Z,2023-07-19T08:59:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Yeola, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:51Z,,"PUBLISHED"
"3f5a9686-0183-4900-8076-2486e7e77b0f",2023-07-19T08:59:01Z,2023-07-19T08:59:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Srinagar - Jammu and Kashmir (UT) - India",2023-07-19T08:59:01Z,,"PUBLISHED"
"3f80c03a-f602-41f4-9b0c-fc63d495bd51",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Jobat - Madhya Pradesh - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"3f94e72e-4212-4b30-be8b-ff0486ab9e39",2023-07-19T08:59:51Z,2023-07-19T08:59:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Yellandu, AJCJ Complex - Telangana - India",2023-07-19T08:59:51Z,,"PUBLISHED"
"3fb550a5-8ebf-42e8-8835-6cd96b6a3338",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","KATHOR, SURAT - Gujarat - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"3fbc83b6-046a-4e84-a069-878baaba8649",2023-07-19T08:58:47Z,2023-07-19T08:58:47Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Addl District Court Complex, Gudur - Andhra Pradesh - India",2023-07-19T08:58:47Z,,"PUBLISHED"
"3fbd5ae5-ff7a-4e19-8dc9-d232fe8491be",2023-07-19T08:59:04Z,2023-07-19T08:59:04Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","High Court of Calcutta - West Bengal - India",2023-07-19T08:59:04Z,,"PUBLISHED"
"3fdc68dc-71b7-4086-b574-97884db480be",2023-07-19T08:59:10Z,2023-07-19T08:59:10Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","MANAVADAR, JUNAGADH - Gujarat - India",2023-07-19T08:59:10Z,,"PUBLISHED"
"3fe5d723-f9b6-4aa2-90b6-2d9a3140ec3a",2023-07-19T08:58:59Z,2023-07-19T08:58:59Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District and Sessions Court, Neemuch District and Session Court, Neemuch - Madhya Pradesh - India",2023-07-19T08:58:59Z,,"PUBLISHED"
"3fe8d1bc-898a-4364-a19b-81ec2becabac",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","KHERALU, MAHESANA - Gujarat - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"3fe8e970-caa4-4f92-a656-a0e8e9e8811c",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JCJ Court, Chintalapudi - Andhra Pradesh - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"3fee2048-76cb-41e9-a1da-db13e9bd3a13",2023-07-19T08:59:04Z,2023-07-19T08:59:04Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Gurdaspur, District Consumer Disputes Redressal Commission - Punjab - India",2023-07-19T08:59:04Z,,"PUBLISHED"
"401e133a-fbb5-4996-b7bd-3202057052ec",2023-07-19T08:59:02Z,2023-07-19T08:59:02Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","DM Court and JM Court, Pollachi - Tamil Nadu - India",2023-07-19T08:59:02Z,,"PUBLISHED"
"403e3824-a2da-4a12-a9cc-6d4eb7f5839b",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Munsiff Court Thathri - Jammu and Kashmir (UT) - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"40448ddd-d32c-4d13-995b-bdd448829306",2023-07-19T08:59:19Z,2023-07-19T08:59:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","V Add District Complex, Allagadda - Andhra Pradesh - India",2023-07-19T08:59:19Z,,"PUBLISHED"
"4066f7e2-8db2-46ea-8822-320f3ae2815c",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Bodinayakkanur - Tamil Nadu - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"40793f7e-8498-4c94-b2e3-bb5cfc267eb9",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","SENIOR CIVIL JUDGE AND JMFC, T.NARASIPURA - Karnataka - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"407a8da0-3850-4342-80cf-1df7dc58618e",2023-07-19T08:59:13Z,2023-07-19T08:59:13Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Nainwa Court - Rajasthan - India",2023-07-19T08:59:13Z,,"PUBLISHED"
"407c7939-2a2e-4dc4-9324-972f4d4e8505",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","LINK COURT KESLI - Madhya Pradesh - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"40899508-9fae-4ed7-98a7-21c22efc09a8",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","CJJD, Nawabganj - Uttar Pradesh - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"409c4838-65f4-4c52-8555-0015ec923653",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Kota Railway Court - Rajasthan - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"40d575d2-5f0f-4efd-b928-8eadfbe689ed",2023-07-19T08:59:18Z,2023-07-19T08:59:18Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Srimadhopur Court - Rajasthan - India",2023-07-19T08:59:18Z,,"PUBLISHED"
"40f14079-c5a2-44de-ae2e-b78fa2be20b9",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Judicial Complex, Garhshankar - Punjab - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"411ed2ec-13f1-4b04-bc51-a6c15eb29e6e",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Pimpri, Civil Court - Maharashtra - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"4125279e-53a9-4597-8d9d-9885b1af0b65",2023-07-19T08:59:12Z,2023-07-19T08:59:12Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Munsiff Court, Dhakuakhana - Assam - India",2023-07-19T08:59:12Z,,"PUBLISHED"
"412d1dc2-4c89-4e06-99fe-e82a838ff8b6",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JITODIA, ANAND - Gujarat - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"4140e6a5-3c8b-4e5e-993b-c8522e5991e5",2023-07-19T08:59:13Z,2023-07-19T08:59:13Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Nalgonda, PDJ Complex - Telangana - India",2023-07-19T08:59:13Z,,"PUBLISHED"
"416fb948-66b1-4919-8fa3-37a541aa58aa",2023-07-19T08:58:59Z,2023-07-19T08:58:59Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District and Session Court, Shivpuri District and Session Court, Shivpuri - Madhya Pradesh - India",2023-07-19T08:58:59Z,,"PUBLISHED"
"4170ac80-b8b0-41c5-9546-f9b046093698",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Mohammdabad Court Complex - Uttar Pradesh - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"4171572d-f075-42e9-9a1d-5492a431e78a",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Commercial Court, Jaipur Metro II - Rajasthan - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"41809f72-60ba-4e19-a70e-2113195c87d2",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Saja, Saja - Chhattisgarh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"4185374b-3b65-4177-aaf1-c95c9f188a86",2023-07-19T08:58:58Z,2023-07-19T08:58:58Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Debts Recovery Appellate Tribunal - India",2023-07-19T08:58:58Z,,"PUBLISHED"
"4195e02a-3153-4b7c-a28b-d4e928fca0d7",2023-07-19T08:58:49Z,2023-07-19T08:58:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Bidhannagar Court Complex - West Bengal - India",2023-07-19T08:58:49Z,,"PUBLISHED"
"41a6954f-03ab-47cc-a202-b2d27978536f",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","PRL SENIOR CIVIL JUDGE AND JMFC COURT, HUNSUR - Karnataka - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"41a9d457-e1f7-47c3-91c0-561257ebbd40",2023-07-19T08:59:12Z,2023-07-19T08:59:12Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Munsiff Court, Sivasagar - Assam - India",2023-07-19T08:59:12Z,,"PUBLISHED"
"41e708a7-cc5d-4711-8534-20f58a31ca16",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Judicial Complex, Baba Bakala - Punjab - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"4200c067-eb40-4cd7-9058-ac6ce2dd1a17",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","COURT COMPLEX, MACT, IRINJAKKUDA - Kerala - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"421cea28-42b2-4486-adc8-da07bb50aac8",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Complex, R.Udayagiri - Odisha - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"42310fe4-2cbc-4271-9be9-7f31534130a3",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Collectorat Campus, Bharatpur - Rajasthan - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"42417697-2bd5-47f2-9ce8-9308bff4e84d",2023-07-19T08:58:48Z,2023-07-19T08:58:48Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Aurangabad, District and Sessions - Maharashtra - India",2023-07-19T08:58:48Z,,"PUBLISHED"
"425e4b2f-60c8-4aba-9e23-63b22a8c3080",2023-07-19T08:59:01Z,2023-07-19T08:59:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Judge, Kailasahar - Tripura - India",2023-07-19T08:59:01Z,,"PUBLISHED"
"426360d1-c4bf-4932-9225-083f6fbfd938",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Munsiff Court - Assam - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"427ebb04-75fa-4ec8-b96c-40b098a28e38",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex, Tanda - Uttar Pradesh - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"42860c20-09d1-4c8b-9530-8860db38cb34",2023-07-19T08:58:49Z,2023-07-19T08:58:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Bhoom, District and Session Court - Maharashtra - India",2023-07-19T08:58:49Z,,"PUBLISHED"
"429c4aed-40dd-4026-b684-063be9d9e6d5",2023-07-19T08:59:03Z,2023-07-19T08:59:03Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Family Court, Umaria - Madhya Pradesh - India",2023-07-19T08:59:03Z,,"PUBLISHED"
"429c83ec-09c7-497a-a853-06eed6e5b28b",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JJB Court, Jodhpur Metro - Rajasthan - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"42a45d2f-1067-41ce-8538-0b3aeac29a7d",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Sirkali - Tamil Nadu - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"42b903c6-2079-474d-8eeb-6d9d4ff0032d",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Karimganj - Assam - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"42bf911e-9294-4736-8fc0-43d9c33af9e5",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex - Koratagere - Karnataka - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"42e0e323-086f-4956-8670-b4011ec18236",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Mulug, JCJ Complex - Telangana - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"42e1f956-d995-4286-bf0e-dbbb4450eaa6",2023-07-19T08:59:04Z,2023-07-19T08:59:04Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","HANSOT. BHARUCH - Gujarat - India",2023-07-19T08:59:04Z,,"PUBLISHED"
"42f1edca-b901-402b-940c-a1092b43b5c1",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Sankari - Tamil Nadu - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"4308a557-ef78-4c01-bf1f-78edd1812089",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Rewari, District Consumer Disputes Redressal Commission - Haryana - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"4310f4db-a34d-4168-a31d-0ca57dc4f787",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JJB Court - Rajasthan - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"431540d9-d993-4904-9555-daf7c386e35b",2023-07-19T08:59:02Z,2023-07-19T08:59:02Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","DSC Complex South Sikkim - Sikkim - India",2023-07-19T08:59:02Z,,"PUBLISHED"
"432d5281-46d1-4e17-a8d9-3275337b411b",2023-07-19T08:59:02Z,2023-07-19T08:59:02Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Dungarpur, District Consumer Disputes Redressal Commission - Rajasthan - India",2023-07-19T08:59:02Z,,"PUBLISHED"
"43397aac-a0bd-4236-97fe-c01dd95b06ca",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Lower Dibang Valley, District Consumer Disputes Redressal Commission - Arunachal Pradesh - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"433ba420-61f6-4642-ac08-1aedd0e0c1b0",2023-07-19T08:59:12Z,2023-07-19T08:59:12Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Nabadwip Court Complex - West Bengal - India",2023-07-19T08:59:12Z,,"PUBLISHED"
"433bf030-3213-449a-ac3a-53747af1eda3",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Tharali - Uttarakhand - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"434857b6-e878-4f7c-b258-b70f397c2873",2023-07-19T08:59:10Z,2023-07-19T08:59:10Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Malegaon, Districts and Sessions Court - Maharashtra - India",2023-07-19T08:59:10Z,,"PUBLISHED"
"4376b064-3cfa-4bc3-993a-61755d283f21",2023-07-19T08:58:56Z,2023-07-19T08:58:56Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex Utraula - Uttar Pradesh - India",2023-07-19T08:58:56Z,,"PUBLISHED"
"43a0e7b1-2982-4085-b76a-d58e5d23ebc6",2023-07-19T08:59:19Z,2023-07-19T08:59:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Taluka Court, Saraswati - Gujarat - India",2023-07-19T08:59:19Z,,"PUBLISHED"
"43aa1e9b-190f-41be-a80f-af2e6d5b2c91",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Sarada Court - Rajasthan - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"43ae8eea-5698-43fe-a6c4-78eb9f3f5483",2023-07-19T08:58:59Z,2023-07-19T08:58:59Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court Complex - Dakshina Kannada - Karnataka - India",2023-07-19T08:58:59Z,,"PUBLISHED"
"43be93ef-d929-4e05-8575-bcc62b9331c5",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Link Court Harrai, Dist Chhindwara - Madhya Pradesh - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"43e552c0-7159-4167-bcbe-ece76d4de1c0",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Karbi Anglong District Consumer Disputes Redressal Commission - Assam - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"43e95e3f-48c9-466e-ad97-9e192c28e4e8",2023-07-19T08:59:07Z,2023-07-19T08:59:07Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Judicial Complex, Phagwara - Punjab - India",2023-07-19T08:59:07Z,,"PUBLISHED"
"43fb2bf4-aad9-4df8-947d-efcfefb8aef4",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex - Banhatti - Karnataka - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"440447bb-ba52-4700-9f18-f544899465c0",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Islampur, District Judge and ASJ - Maharashtra - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"440c59b3-faf6-4159-97ef-07492fd22c1b",2023-07-19T08:58:49Z,2023-07-19T08:58:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Chimur, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"440d24ab-ad5a-44a0-8818-134a967ccef4",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Judicial Complex, Amloh - Punjab - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"441e711e-c46b-4517-8c82-1c869adbb994",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Mumbai City Civil Court - Maharashtra - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"4431f2e6-77e4-48cf-8f03-2abd0b601be0",2023-07-19T08:59:19Z,2023-07-19T08:59:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","TALUKA COURT, VASO - Gujarat - India",2023-07-19T08:59:19Z,,"PUBLISHED"
"4433caba-c736-4a47-b742-b0f913a0542c",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Lunawada - Gujarat - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"44406a42-956e-42b3-a840-0b3aebe5d2cd",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Ratnagiri, District and Session Court - Maharashtra - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"4444ff17-f8c8-43ad-9380-6632a4e529d3",2023-07-19T08:59:49Z,2023-07-19T08:59:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Washi, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:49Z,,"PUBLISHED"
"444bf3bd-1e33-4cbf-b733-be71cee3d0e2",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Rasamand, District Consumer Disputes Redressal Commission - Rajasthan - India",2023-07-19T08:59:16Z,,"PUBLISHED"
